condition,variant,mode,kind,block,position,sequence,prove_s,verify_ms,assembly_ms,process_s,instructions,memory_cells,log_mem,xor,mul,committed_cells,proof_bytes,max_rss_bytes,peak_footprint_bytes,execution_s,witness_build_s,commitment_s,bus_s,constraints_s,opening_s,other_s,four_major_proving_stages_s,prove_after_execution_and_build_s,phase_execute_ms,phase_build_ms,phase_transcript_setup_ms,phase_commit_ms,phase_bus_ms,phase_constraints_ms,phase_claim_prep_ms,phase_reduction_ms,phase_pcs_open_ms,phase_finalize_ms,phase_internal_total_ms,phase_internal_residual_ms,phase_outer_prove_residual_ms,phase_outer_timer_resolution_ms,log,log_sha256
cse_dce/ssz,cse_dce,ssz,measured,75,2,227,7.022701,299.992,1026.173,8.651366375,8482697,8476896,24,6592617,1889947,207621052,836384,44083871744,44103581400,0.805065416,0.700800584,1.786655666,2.093129083,0.422230541,1.110099875,0.104719835,5.412115165,5.516835,805.065416,700.800584,0.004333,1786.655666,2093.129083,422.230541,0.024208,2.207166,1110.099875,0.005708,6920.246084,0.023504,102.454916,0.001,owner_state/results/collect-20260915T094023087152Z/227-measured-75-cse_dce-ssz.log,6a3193997695a166ed643df81f24513d29c947acc6b79befd94f25d3c4e6ebdd
cse_dce/rlp,cse_dce,rlp,measured,75,3,228,7.027567,297.195,1029.996,8.643987458,8462089,8456073,24,6722637,1739319,207621052,835712,44138381312,44158058176,0.795510875,0.706996333,1.801431875,2.081704542,0.418823583,1.117678917,0.105420875,5.419638917,5.525059792,795.510875,706.996333,0.004833,1801.431875,2081.704542,418.823583,0.02475,3.26475,1117.678917,0.004584,6925.469625,0.024583,102.097375,0.001,owner_state/results/collect-20260915T094023087152Z/228-measured-75-cse_dce-rlp.log,56a6b7364709fb8fd8e8c6e8a945280e65161afbadfaffa556c916dacfbdac84
cse_dce/ssz,cse_dce,ssz,measured,76,1,229,7.079626,299.002,1040.303,8.723575959,8482697,8476896,24,6592617,1889947,207621052,836384,44084330496,44104040152,0.796627625,0.702564417,1.845280417,2.085363458,0.425195875,1.119819042,0.104775166,5.475658792,5.580433958,796.627625,702.564417,0.005833,1845.280417,2085.363458,425.195875,0.019083,2.259791,1119.819042,0.004041,6977.159833,0.020251,102.466167,0.001,owner_state/results/collect-20260915T094023087152Z/229-measured-76-cse_dce-ssz.log,5fb0f69a658d61653fd7153e927119f1ce35c06890ef0ba4ffd29c06b79b30d7
cse_dce/direct,cse_dce,direct,measured,76,2,230,6.364231,150.149,522.456,7.238072459,7498510,7492965,23,5954835,1543542,182455228,834752,41412902912,41431185144,0.441764625,0.583521583,1.769836334,1.936940084,0.430400208,1.090569167,0.111198999,5.227745793,5.338944792,441.764625,583.521583,0.004792,1769.836334,1936.940084,430.400208,0.018875,2.471209,1090.569167,0.004875,6255.554708,0.022956,108.676292,0.001,owner_state/results/collect-20260915T094023087152Z/230-measured-76-cse_dce-direct.log,04268dd6cfba1a46dd2ce0ca3272428052717abdf101c1b7a3749a58bf6ed145
cse_dce/rlp,cse_dce,rlp,measured,76,3,231,7.077765,298.541,1032.446,8.709625959,8462089,8456073,24,6722637,1739319,207621052,835712,44141772800,44161351216,0.792317875,0.706649916,1.785673083,2.104479583,0.432302,1.150617959,0.105724584,5.473072625,5.578797209,792.317875,706.649916,0.004208,1785.673083,2104.479583,432.302,0.023709,2.377875,1150.617959,0.003958,6974.473625,0.023459,103.291375,0.001,owner_state/results/collect-20260915T094023087152Z/231-measured-76-cse_dce-rlp.log,957305822163de8232c0b6544ecbdf08f99dc3d885640e594c5eddb7d856b2ed
cse_dce/ssz,cse_dce,ssz,measured,77,1,232,7.072725,301.578,1029.457,8.708813208,8482697,8476896,24,6592617,1889947,207621052,836384,43971805184,43991482024,0.794304125,0.705518583,1.791649166,2.110751792,0.435436709,1.130054292,0.105010333,5.467891959,5.572902292,794.304125,705.518583,0.004375,1791.649166,2110.751792,435.436709,0.019375,2.288,1130.054292,0.006333,6970.055042,0.022292,102.669958,0.001,owner_state/results/collect-20260915T094023087152Z/232-measured-77-cse_dce-ssz.log,1e14e8a6a9345cd0f73876bd6b69f42c7dffb26dda9cb2b62aec1c12bb7a84c6
cse_dce/rlp,cse_dce,rlp,measured,77,2,233,7.058991,298.3,1033.693,8.6890035,8462089,8456073,24,6722637,1739319,207621052,835712,44137185280,44156878552,0.799795667,0.702533583,1.81829325,2.078322458,0.440640875,1.11535775,0.104047417,5.452614333,5.55666175,799.795667,702.533583,0.005083,1818.29325,2078.322458,440.640875,0.023084,2.276459,1115.35775,0.005291,6957.28025,0.02675,101.71075,0.001,owner_state/results/collect-20260915T094023087152Z/233-measured-77-cse_dce-rlp.log,8466c73ac8298e2951661e65af75db66a8cf5970c105bc5e3a03de554ea01972
cse_dce/direct,cse_dce,direct,measured,77,3,234,6.414391,150.696,519.261,7.28402925,7498510,7492965,23,5954835,1543542,182455228,834752,41415835648,41434150696,0.433043167,0.579655875,1.795526709,1.972574292,0.419443833,1.102698875,0.111448249,5.290243709,5.401691958,433.043167,579.655875,0.00475,1795.526709,1972.574292,419.443833,0.024583,2.255291,1102.698875,0.005208,6305.259958,0.027375,109.131042,0.001,owner_state/results/collect-20260915T094023087152Z/234-measured-77-cse_dce-direct.log,a08ab710b0af1e5959b0a05cd9d8d6d43732deadb6fc4043860d2952bc88de7a
cse_dce/rlp,cse_dce,rlp,measured,78,1,235,7.016809,299.875,1030.806,8.647731958,8462089,8456073,24,6722637,1739319,207621052,835712,44142624768,44162186776,0.795597709,0.7036885,1.806602208,2.067798458,0.421531125,1.1168625,0.1047285,5.412794291,5.517522791,795.597709,703.6885,0.004333,1806.602208,2067.798458,421.531125,0.0195,2.292459,1116.8625,0.005167,6914.426916,0.024957,102.382084,0.001,owner_state/results/collect-20260915T094023087152Z/235-measured-78-cse_dce-rlp.log,cb954303e78d4ae12bd22697778e895b1b7af51a4db36bac0cc03244307f110a
cse_dce/direct,cse_dce,direct,measured,78,2,236,6.435619,151.763,521.845,7.311688167,7498510,7492965,23,5954835,1543542,182455228,834752,41429270528,41447618392,0.435308709,0.586802334,1.799573375,1.957843666,0.436018334,1.108354292,0.11171829,5.301789667,5.413507957,435.308709,586.802334,0.004375,1799.573375,1957.843666,436.018334,0.025708,2.109,1108.354292,0.005,6326.0625,0.017707,109.5565,0.001,owner_state/results/collect-20260915T094023087152Z/236-measured-78-cse_dce-direct.log,e9fa1c33feb85650c015b6dcc363bdc9b515d362829af32e03064b7f20cb48a4
cse_dce/ssz,cse_dce,ssz,measured,78,3,237,7.14403,304.891,1029.349,8.781625333,8482697,8476896,24,6592617,1889947,207621052,836384,44082249728,44101992200,0.807064125,0.700399792,1.867897666,2.085021334,0.447274834,1.130980834,0.105391415,5.531174668,5.636566083,807.064125,700.399792,0.00475,1867.897666,2085.021334,447.274834,0.026292,2.129417,1130.980834,0.004792,7040.825333,0.021497,103.204667,0.001,owner_state/results/collect-20260915T094023087152Z/237-measured-78-cse_dce-ssz.log,6886b3546d13b4211620c9e06c52c727147b2f38e68af899d31db733fc7f8f75
cse_dce/rlp,cse_dce,rlp,measured,79,1,238,7.017068,303.487,1028.545,8.64662575,8462089,8456073,24,6722637,1739319,207621052,835712,44145442816,44165152496,0.788959042,0.706935,1.785625583,2.094789166,0.435334292,1.1045115,0.100913417,5.420260541,5.521173958,788.959042,706.935,0.003959,1785.625583,2094.789166,435.334292,0.016375,2.280458,1104.5115,0.004125,6918.485292,0.025792,98.582708,0.001,owner_state/results/collect-20260915T094023087152Z/238-measured-79-cse_dce-rlp.log,f7ce71f17976f70800a0296fd74d4ec1a033b751ff9ffec4d2cd11d59b55c034
cse_dce/ssz,cse_dce,ssz,measured,79,2,239,7.054489,300.793,1025.367,8.688513167,8482697,8476896,24,6592617,1889947,207621052,836384,44082282496,44102008560,0.792593291,0.7058975,1.808968625,2.086848542,0.423377416,1.1338455,0.102958126,5.453040083,5.555998209,792.593291,705.8975,0.005333,1808.968625,2086.848542,423.377416,0.021792,2.222666,1133.8455,0.007083,6953.812625,0.024877,100.676375,0.001,owner_state/results/collect-20260915T094023087152Z/239-measured-79-cse_dce-ssz.log,440b38b67e4e71dadc9e4ff469e98189ddde559f1e5d882b60940eb2d6348b28
cse_dce/direct,cse_dce,direct,measured,79,3,240,6.42244,152.434,520.645,7.297886084,7498510,7492965,23,5954835,1543542,182455228,834752,41413787648,41432086288,0.432351,0.576109542,1.822082083,1.934381083,0.428693416,1.115999209,0.112823667,5.301155791,5.413979458,432.351,576.109542,0.003917,1822.082083,1934.381083,428.693416,0.0205,2.408084,1115.999209,0.004625,6312.073,0.019541,110.367,0.001,owner_state/results/collect-20260915T094023087152Z/240-measured-79-cse_dce-direct.log,729fe582578257547a8526724d54f2a9990ff3b9437d2edb023091ef4b01ff01
cse_dce/rlp,cse_dce,rlp,measured,80,1,241,7.075715,298.41,1027.014,8.696343916,8462089,8456073,24,6722637,1739319,207621052,835712,44142215168,44161777176,0.792165542,0.707872792,1.844105666,2.080530209,0.427930542,1.1188285,0.104281749,5.471394917,5.575676666,792.165542,707.872792,0.004625,1844.105666,2080.530209,427.930542,0.0175,2.240042,1118.8285,0.006583,6973.726333,0.024332,101.988667,0.001,owner_state/results/collect-20260915T094023087152Z/241-measured-80-cse_dce-rlp.log,ef4545d38d237fe100bd7d66b602da8df6ce7f8b8d8542d50b12956f62bf9f61
cse_dce/direct,cse_dce,direct,measured,80,2,242,6.409698,152.786,525.348,7.288204708,7498510,7492965,23,5954835,1543542,182455228,834752,41411198976,41429497616,0.431547458,0.577225625,1.793412333,1.940135375,0.43989375,1.114771625,0.112711834,5.288213083,5.400924917,431.547458,577.225625,0.004625,1793.412333,1940.135375,439.89375,0.019667,2.100167,1114.771625,0.00525,6299.13775,0.021875,110.56025,0.001,owner_state/results/collect-20260915T094023087152Z/242-measured-80-cse_dce-direct.log,2e3f700df901cd1e863d5ddbdafa811f722f7a50b76006cc309fcd44ab873399
cse_dce/ssz,cse_dce,ssz,measured,80,3,243,7.027386,301.386,1021.508,8.653353375,8482697,8476896,24,6592617,1889947,207621052,836384,44296896512,44316721024,0.776718458,0.690749042,1.819599584,2.077951792,0.426621375,1.132375959,0.10336979,5.45654871,5.5599185,776.718458,690.749042,0.0045,1819.599584,2077.951792,426.621375,0.021583,2.380792,1132.375959,0.005625,6926.454792,0.026082,100.931208,0.001,owner_state/results/collect-20260915T094023087152Z/243-measured-80-cse_dce-ssz.log,8782f1117ff2af035778552b22050431e81fd6b1981ddad9109993ffb8b03039
